image_id,label,score
3220-simplified,Shelf,0.9608907
3220-simplified,Shelving,0.9353456
3220-simplified,Collection,0.7952886
3220-simplified,Library,0.77406836
3220-simplified,Book,0.7593785
3220-simplified,Bookselling,0.758099
3220-simplified,Publication,0.7354917
3220-simplified,Public library,0.6720527
324-simplified,Food,0.9894502
324-simplified,Pizza,0.9710964
324-simplified,Ingredient,0.9633336
324-simplified,Pizza cheese,0.8923109
324-simplified,Fast food,0.8863236
324-simplified,Cheese,0.88368005
324-simplified,Recipe,0.850952
324-simplified,Comfort food,0.80448556
324-simplified,Condiment,0.79583585
324-simplified,Junk food,0.7935163
326-simplified,Blue,0.9877875
326-simplified,Plants,0.9687857
326-simplified,House,0.9606829
326-simplified,Home,0.95851976
326-simplified,Garden,0.9290636
326-simplified,Cottage,0.91001296
326-simplified,Moon,0.8742396
326-simplified,Petal,0.85227394
326-simplified,Astronomical object,0.8399725
326-simplified,Landscaping,0.8356786
3265-simplified,Landmark,0.92169076
3265-simplified,Monument,0.9121775
3265-simplified,Pyramid,0.89668185
3265-simplified,Tourist attraction,0.89167196
3265-simplified,Triangle,0.81010175
3265-simplified,World Heritage Site,0.79963434
3265-simplified,Historic site,0.79416895
3265-simplified,Wonders of the World,0.77004105
3265-simplified,Tower,0.7528298
3265-simplified,Design,0.6728211
329-simplified,Machine,0.8364694
329-simplified,Robot,0.7416337
329-simplified,Science,0.52302915
3306-simplified,Tower,0.895067
3306-simplified,Spire,0.86368716
3306-simplified,Game,0.8554491
3306-simplified,CG artwork,0.8487874
3306-simplified,Video Game Software,0.7238191
3306-simplified,Cityscape,0.66394895
3306-simplified,Battle,0.6603137
3306-simplified,Fictional character,0.64631486
3306-simplified,PC game,0.6367599
3306-simplified,Dawn,0.61041266
3331-simplified,Wood,0.97199464
3331-simplified,Cottage,0.92194194
3331-simplified,Porch,0.86773074
3331-simplified,Log cabin,0.8527991
3331-simplified,Door,0.8484738
3331-simplified,Hardwood,0.8204313
3331-simplified,Siding,0.7883667
3331-simplified,Wood stain,0.7851574
3331-simplified,Garden buildings,0.7668846
3331-simplified,Woodland,0.70483947
3332-simplified,,
3417-simplified,History,0.85121614
3417-simplified,Ruins,0.8297989
3417-simplified,Tourist attraction,0.8225562
3417-simplified,Sunlight,0.81684583
3417-simplified,Jungle,0.79161435
3417-simplified,Temple,0.76608056
3417-simplified,Wat,0.731704
3417-simplified,Old-growth forest,0.6656628
3417-simplified,World Heritage Site,0.6470659
3417-simplified,Archaeological site,0.6343597
3446-simplified,T-shirt,0.9670492
3446-simplified,Flame,0.5738745
3446-simplified,Fire,0.53631026
3446-simplified,Science,0.50409985
3459-simplified,Night,0.82676774
3459-simplified,Astronomical object,0.6405473
3459-simplified,Silhouette,0.62993956
3459-simplified,Moonlight,0.58327764
3459-simplified,Dusk,0.55683887
3459-simplified,Walking,0.52399176
3460-simplified,Blue,0.9888385
3460-simplified,Facial expression,0.9449429
3460-simplified,Fictional character,0.8569945
3460-simplified,Animation,0.75027645
3460-simplified,Film,0.7240733
3460-simplified,Portrait photography,0.6256989
3460-simplified,No expression,0.58830786
3460-simplified,Portrait,0.582893
3460-simplified,Hero,0.50860107
3511-simplified,Fictional character,0.7780288
3511-simplified,CG artwork,0.7110572
3511-simplified,Animation,0.6250716
3511-simplified,Graphics,0.61494005
3511-simplified,Winter,0.60477173
3511-simplified,Fiction,0.5220027
3540-simplified,Morning,0.8397076
3540-simplified,Evening,0.79024976
3540-simplified,Dusk,0.73530215
3540-simplified,Sunrise,0.6596516
3540-simplified,Astronomical object,0.65388125
3540-simplified,Animation,0.6019692
3540-simplified,Watercolor painting,0.52151257
3618-simplified,Cat,0.99487674
3618-simplified,Felidae,0.9774797
3618-simplified,Felinae,0.9676181
3618-simplified,Whiskers,0.9559692
3618-simplified,Carnivores,0.93696684
3618-simplified,Fur,0.83881754
3618-simplified,Snout,0.8236915
3618-simplified,Domestic short-haired cat,0.53212065
367-simplified,Fish,0.9387131
367-simplified,Marine biology,0.6712605
367-simplified,Underwater,0.66226125
367-simplified,Fin,0.6233268
367-simplified,Fictional character,0.5985904
367-simplified,Tail,0.5592787
367-simplified,Bony fishes,0.5379081
367-simplified,Minnows and Carps,0.51291573
367-simplified,Ray-finned fishes,0.50488377
3825-simplified,Yellow,0.95796484
3825-simplified,Font,0.9023217
3825-simplified,Orange,0.87727195
3825-simplified,Graphics,0.6863571
3825-simplified,Graphic design,0.6834236
3841-simplified,,
3855-simplified,Sword,0.7924383
3855-simplified,Costume,0.7769387
3855-simplified,Fictional character,0.6158753
3855-simplified,Film,0.5791435
3855-simplified,Hero,0.57024115
3855-simplified,Samurai,0.564871
3855-simplified,Animation,0.56104475
3855-simplified,Costume design,0.5020987
3885-simplified,,
3909-simplified,,
3920-simplified,,
393-simplified,,
3967-simplified,,
399-simplified,,
4005-simplified,,
4108-simplified,,
4207-simplified,,
427-simplified,,
4276-simplified,,
4298-simplified,,
4304-simplified,,
432-simplified,,
4366-simplified,,
4372-simplified,,
4383-simplified,Night,0.9422607
4383-simplified,Tourist attraction,0.84053206
4383-simplified,Tower,0.814803
4383-simplified,Midnight,0.7991404
4383-simplified,Astronomical object,0.70769876
4383-simplified,Reflection,0.6796324
4383-simplified,Wonders of the World,0.6617122
4383-simplified,Opera house,0.6588059
4383-simplified,Science,0.6439662
4383-simplified,Evening,0.643087
4397-simplified,,
4428-simplified,Gemstone,0.95620275
4428-simplified,Engagement ring,0.90617555
4428-simplified,Body Jewelry,0.8914894
4428-simplified,Jewellery,0.88260335
4428-simplified,Crystal,0.88105834
4428-simplified,Diamond,0.8729587
4428-simplified,Emerald,0.8596141
4428-simplified,Natural material,0.8579573
4428-simplified,Ring,0.83781195
4428-simplified,Mineral,0.83018625
4439-simplified,Fictional character,0.78644097
4439-simplified,Animation,0.68428284
4439-simplified,Night,0.5851248
4439-simplified,Fiction,0.5052804
4440-simplified,Eyewear,0.9889615
4440-simplified,Vision Care,0.9793642
4440-simplified,Facial expression,0.9449349
4440-simplified,Smile,0.8824136
4440-simplified,Drawing,0.8207421
4440-simplified,Portrait,0.75528735
4440-simplified,Sketch,0.74312514
4440-simplified,Necktie,0.70967466
4440-simplified,Goggles,0.67250526
4440-simplified,Pleased,0.6561517
4461-simplified,Fictional character,0.90159833
4463-simplified,Mask,0.8615149
4463-simplified,Costume,0.8115659
4463-simplified,Fictional character,0.7500955
4463-simplified,Masque,0.6837041
4463-simplified,Cosplay,0.6176799
4463-simplified,Animation,0.5754019
4463-simplified,Fiction,0.57016623
4463-simplified,CG artwork,0.56864834
4463-simplified,Costume design,0.5681744
4463-simplified,Armour,0.5359153
4501-simplified,Land vehicle,0.9890632
4501-simplified,Vehicle,0.9846951
4501-simplified,Motor vehicle,0.9753249
4501-simplified,Tire,0.9747375
4501-simplified,Wheel,0.9746464
4501-simplified,Car,0.9638037
4501-simplified,Automotive Exterior,0.9556573
4501-simplified,Automotive Tire,0.9423604
4501-simplified,Volkswagen,0.9243394
4501-simplified,Van,0.91104925
4514-simplified,Astronaut,0.97937065
4514-simplified,Outer space,0.77838993
4514-simplified,Astronomical object,0.73768777
4514-simplified,Graphics,0.6093711
4514-simplified,Graphic design,0.60641885
4514-simplified,Science,0.60363173
4514-simplified,Astronomy,0.60184914
4514-simplified,Universe,0.5480301
4514-simplified,Animation,0.5466984
4514-simplified,Astronomer,0.51428246
4519-simplified,Smile,0.9920069
4519-simplified,Chin,0.9885416
4519-simplified,Happiness,0.98653674
4519-simplified,Eyebrow,0.9852485
4519-simplified,Skin,0.9802124
4519-simplified,Beauty,0.9585996
4519-simplified,Mouth,0.95692617
4519-simplified,Facial expression,0.94494975
4519-simplified,Tooth,0.9328994
4519-simplified,Portrait photography,0.9017521
456-simplified,Land vehicle,0.9850577
456-simplified,Car,0.9753545
456-simplified,Automotive lighting,0.91579026
456-simplified,Automotive Parking Light,0.84335154
456-simplified,Windshield,0.76017153
456-simplified,Taxicab,0.71454185
456-simplified,Classic car,0.6772214
456-simplified,Sedan,0.6739157
456-simplified,Automotive Side Marker Light,0.6630194
456-simplified,Full-size car,0.6525529
4565-simplified,Nature,0.9789195
4565-simplified,Green,0.9785289
4565-simplified,Branch,0.96665263
4565-simplified,Sun,0.9646476
4565-simplified,Natural landscape,0.95124686
4565-simplified,Forest,0.9249334
4565-simplified,Sunlight,0.91410774
4565-simplified,atmospheric phenomenon,0.9041714
4565-simplified,Sunrise,0.87898314
4565-simplified,Reflection,0.87213653
4578-simplified,Fictional character,0.9195138
4578-simplified,CG artwork,0.85868603
4578-simplified,Armour,0.7959549
4578-simplified,Supernatural creature,0.76644427
4578-simplified,Mask,0.7549678
4578-simplified,Demon,0.73869896
4578-simplified,Mythology,0.667878
4578-simplified,Graphics,0.66541576
4578-simplified,Action-adventure game,0.6116632
4578-simplified,Animation,0.5948823
4597-simplified,Green,0.97802246
4597-simplified,Hemp,0.7764059
4597-simplified,Hemp,0.77538437
4597-simplified,Plantation,0.63026017
4597-simplified,Conifers,0.60573155
4597-simplified,Evergreen,0.5752279
4597-simplified,Agriculture,0.5715346
4597-simplified,Cupressaceae,0.54885817
4597-simplified,Pine family,0.5377749
4597-simplified,Pine,0.5185848
461-simplified,Feather,0.6799866
461-simplified,Night,0.6713956
461-simplified,Tribe,0.6558601
461-simplified,Tribal chief,0.58404434
4618-simplified,Bird,0.99260795
4618-simplified,Beak,0.97421676
4618-simplified,Vertebrate,0.9617849
4618-simplified,Pigeons and doves,0.9482256
4618-simplified,Rock dove,0.94650793
4618-simplified,Wing,0.8715323
4618-simplified,Feather,0.8700725
4618-simplified,Stock dove,0.84526783
4618-simplified,Close-up,0.84085643
4618-simplified,Terrestrial animal,0.82939523
4654-simplified,Eyewear,0.9956237
4654-simplified,Chin,0.9885442
4654-simplified,Glasses,0.98695654
4654-simplified,Eyebrow,0.98551404
4654-simplified,Vision Care,0.9854035
4654-simplified,Forehead,0.9815543
4654-simplified,Hairstyle,0.97010714
4654-simplified,Collar,0.9675552
4654-simplified,Black hair,0.95811373
4654-simplified,Facial expression,0.9447423
4664-simplified,Chicken,0.97052574
4664-simplified,Bird,0.96691495
4664-simplified,Vertebrate,0.960192
4664-simplified,Phasianidae,0.9564367
4664-simplified,Comb,0.95566285
4664-simplified,Beak,0.9499543
4664-simplified,Landfowl,0.9420639
4664-simplified,Rooster,0.925225
4664-simplified,Fowl,0.9134125
4664-simplified,Poultry,0.8752254
4722-simplified,Carnivores,0.92082924
4722-simplified,Felidae,0.8952223
4722-simplified,Dog,0.8437617
4722-simplified,Cat,0.83978534
4722-simplified,Felinae,0.8316974
4722-simplified,Tail,0.68597126
4722-simplified,Paw,0.65330315
4722-simplified,Fur,0.6196979
4722-simplified,Canidae,0.5324789
4738-simplified,Fish,0.98757064
4738-simplified,Goldfish,0.9744504
4738-simplified,Red,0.97291404
4738-simplified,Vertebrate,0.9612637
4738-simplified,Fin,0.9357187
4738-simplified,Marine biology,0.9351751
4738-simplified,Orange,0.9293013
4738-simplified,Underwater,0.89567536
4738-simplified,Koi,0.8145595
4738-simplified,Tail,0.8105527
4803-simplified,Blue,0.9879549
4803-simplified,Red,0.9768022
4803-simplified,Orange,0.96146524
4803-simplified,Yellow,0.96122694
4803-simplified,Flame,0.95276433
4803-simplified,Heat,0.9233674
4803-simplified,Fire,0.8928754
4803-simplified,Purple,0.82768124
4803-simplified,Graphics,0.63063693
4803-simplified,Smoke,0.5095775
4812-simplified,Apron,0.80374205
4812-simplified,Waiter,0.7570471
4812-simplified,Cup,0.73590565
4812-simplified,Happiness,0.7017288
4812-simplified,Coffee cup,0.67332655
4812-simplified,Portrait photography,0.5924456
4812-simplified,Coffee,0.59177655
4812-simplified,Restaurant,0.57767916
4836-simplified,Facial hair,0.9098977
4836-simplified,Beard,0.7474103
4836-simplified,Moustache,0.7171215
4836-simplified,Film,0.6402558
4836-simplified,Hero,0.59868956
4836-simplified,Football player,0.547834
4906-simplified,Fictional character,0.8837647
4906-simplified,Technology,0.86509436
4906-simplified,Machine,0.8095159
4906-simplified,Animation,0.66671854
4906-simplified,Robot,0.6092346
4906-simplified,Armour,0.59363407
4906-simplified,Fiction,0.5831471
4906-simplified,Mask,0.570599
4916-simplified,Bird,0.9176678
4916-simplified,Beak,0.91147894
4916-simplified,Animation,0.85548234
4916-simplified,Astronomical object,0.82374287
4916-simplified,Child,0.7855778
4916-simplified,Penguin,0.75904197
4916-simplified,Flightless bird,0.7370053
4916-simplified,Animated cartoon,0.67097217
4916-simplified,Graphics,0.6428316
4916-simplified,Film,0.636364
4948-simplified,Liquid,0.91954315
4948-simplified,Laboratory,0.8744086
4948-simplified,Laboratory equipment,0.8517529
4948-simplified,Scientific instrument,0.84719104
4948-simplified,Chemistry,0.83193576
4948-simplified,Research,0.7988088
4948-simplified,Research institute,0.79574895
4948-simplified,Chemist,0.7584898
4948-simplified,Glass,0.75719774
4948-simplified,Chemical engineer,0.7552871
4950-simplified,Film,0.82888657
4950-simplified,Action,0.8282044
4950-simplified,Facial hair,0.8128612
4950-simplified,Costume,0.7266862
4950-simplified,Hero,0.70487964
4950-simplified,Armour,0.67507577
4950-simplified,Leather,0.6646338
4950-simplified,Beard,0.6608649
4950-simplified,Fictional character,0.6055953
4980-simplified,Carnivores,0.85690683
4980-simplified,Canis,0.8349891
4980-simplified,Wolf,0.8172693
4980-simplified,Snout,0.7959915
4980-simplified,Canidae,0.73569185
4980-simplified,Animation,0.5980297
4980-simplified,Graphics,0.59425354
4980-simplified,Fictional character,0.57297873
4980-simplified,Fox,0.52726096
4980-simplified,Coyote,0.51894015
4986-simplified,Machine,0.80827856
4986-simplified,Drink can,0.648394
4986-simplified,Vending machine,0.6255757
4986-simplified,Soft drink,0.59611875
4986-simplified,Plastic,0.58942515
5104-simplified,Drum,0.962436
5104-simplified,Musical instrument,0.9545956
5104-simplified,Interior design,0.9457549
5104-simplified,Membranophone,0.9308373
5104-simplified,Lighting,0.92583424
5104-simplified,Light fixture,0.923473
5104-simplified,Ceiling,0.9213769
5104-simplified,Drums,0.921071
5104-simplified,Chandelier,0.9161523
5104-simplified,Percussion,0.915308
5136-simplified,Fictional character,0.7190037
5136-simplified,Film,0.6666914
5136-simplified,Animation,0.5939823
5136-simplified,Hero,0.57273793
5165-simplified,Eyebrow,0.98528457
5165-simplified,Eyelash,0.87006867
5165-simplified,CG artwork,0.8162244
5165-simplified,Portrait photography,0.7612134
5165-simplified,Fictional character,0.74682796
5165-simplified,Portrait,0.66134423
5165-simplified,No expression,0.6346683
5165-simplified,Film,0.6298578
5165-simplified,Model,0.60028136
5165-simplified,Eye shadow,0.54236704
5215-simplified,Glass,0.76776177
5215-simplified,Molding,0.75850785
5215-simplified,Daylighting,0.6107981
5215-simplified,Evening,0.6105236
5215-simplified,Balcony,0.55939144
5215-simplified,Houseplant,0.555797
5298-simplified,Facial hair,0.9817834
5298-simplified,Beard,0.9671827
5298-simplified,Moustache,0.91276693
5298-simplified,Armour,0.8645114
5298-simplified,Breastplate,0.74607116
5298-simplified,Cuirass,0.70403874
5298-simplified,Costume,0.68987477
5298-simplified,Vikings,0.5553358
5298-simplified,Knight,0.5077515
5309-simplified,Facial expression,0.9444105
5309-simplified,Toy,0.9439481
5309-simplified,Dragon Ball,0.8838093
5309-simplified,Fictional character,0.87991107
5309-simplified,Muscle,0.85694605
5309-simplified,Cartoon,0.8061873
5309-simplified,Animation,0.7383811
5309-simplified,Animated cartoon,0.6763084
5309-simplified,Film,0.66092837
5309-simplified,Figurine,0.62492716
5332-simplified,Tableware,0.97847015
5332-simplified,Food,0.96600735
5332-simplified,Ingredient,0.9442181
5332-simplified,Soup,0.9143648
5332-simplified,Bowl,0.90373045
5332-simplified,Serveware,0.84804004
5332-simplified,Recipe,0.8167641
5332-simplified,Noodle,0.81412125
5332-simplified,Kitchen utensil,0.8119276
5332-simplified,Dishware,0.77729356
5334-simplified,Number,0.82032204
5334-simplified,Sign,0.6597286
5340-simplified,Black,0.9067229
5340-simplified,Night,0.89311695
5340-simplified,Darkness,0.8819507
5340-simplified,Midnight,0.79899806
5340-simplified,Alley,0.79069465
5340-simplified,Evening,0.7503647
5340-simplified,Shadow,0.72143936
5340-simplified,Backlighting,0.65945315
5340-simplified,Walking,0.60265726
5340-simplified,Lens flare,0.59429854
5428-simplified,Red,0.9736432
5428-simplified,Outer space,0.9627194
5428-simplified,Astronomical object,0.95542777
5428-simplified,Orange,0.95351326
5428-simplified,Astronomy,0.925691
5428-simplified,Universe,0.8731022
5428-simplified,Planet,0.84839386
5428-simplified,Sphere,0.8107931
5428-simplified,Heat,0.7222282
5428-simplified,Night,0.71018076
5432-simplified,Jack-o'-lantern,0.9708466
5432-simplified,Calabaza,0.94710535
5432-simplified,Facial expression,0.94494444
5432-simplified,Produce,0.9431225
5432-simplified,Orange,0.93793374
5432-simplified,Winter squash,0.9278092
5432-simplified,Pumpkin,0.9226893
5432-simplified,Vegetable,0.92161834
5432-simplified,Gourd,0.862936
5432-simplified,Squash,0.84128207
545-simplified,Mobile phone,0.7706154
545-simplified,Silver,0.7446856
545-simplified,Gadget,0.7428662
545-simplified,Communication Device,0.70203984
545-simplified,Smartphone,0.6703733
545-simplified,Portable communications device,0.6405363
545-simplified,Telephony,0.62783617
545-simplified,Still life photography,0.61988306
545-simplified,Mobile Phone Case,0.5787754
5456-simplified,Armour,0.9406653
5456-simplified,Breastplate,0.8165747
5456-simplified,Action,0.79828143
5456-simplified,Fictional character,0.7936696
5456-simplified,CG artwork,0.7704139
5456-simplified,Knight,0.7121928
5456-simplified,Film,0.686586
5456-simplified,Costume,0.65576667
5456-simplified,Hero,0.63327897
5456-simplified,Cloak,0.5878173
5460-simplified,Entertainment,0.95631665
5460-simplified,Public event,0.90093917
5460-simplified,Music venue,0.89817554
5460-simplified,Orange,0.89353645
5460-simplified,Performance,0.8935159
5460-simplified,Party,0.8580863
5460-simplified,Performing Arts,0.853319
5460-simplified,Disc jockey,0.84547293
5460-simplified,Audience,0.801848
5460-simplified,Concert,0.78963125
5584-simplified,Fictional character,0.8363584
5584-simplified,Snout,0.76374865
5584-simplified,Animation,0.754366
5584-simplified,Animated cartoon,0.7194934
5584-simplified,Toy,0.58430177
5584-simplified,Mythical creature,0.50718105
5686-simplified,Horse,0.95763063
5686-simplified,Mustang,0.8335111
5686-simplified,Fictional character,0.80182785
5686-simplified,Animation,0.72365046
5686-simplified,Stallion,0.7143245
5686-simplified,Meteorological phenomenon,0.71099687
5686-simplified,Mane,0.70106834
5686-simplified,Mythical creature,0.6753788
5686-simplified,Mare,0.66980875
5686-simplified,Wind,0.64944345
5763-simplified,Cat,0.9955508
5763-simplified,Felidae,0.98455524
5763-simplified,Whiskers,0.97809666
5763-simplified,Felinae,0.9684996
5763-simplified,Vertebrate,0.9608961
5763-simplified,Snout,0.92371964
5763-simplified,Fur,0.8378136
5763-simplified,Carnivores,0.8277089
5763-simplified,Horse,0.7525714
5763-simplified,Domestic short-haired cat,0.7476815
5789-simplified,Personal protective equipment,0.91930425
5789-simplified,Fictional character,0.90799224
5789-simplified,Helmet,0.837322
5789-simplified,Armour,0.82608134
5789-simplified,Boba Fett,0.7862509
5789-simplified,Costume,0.7604683
5789-simplified,Action,0.7261006
5789-simplified,Fiction,0.6690992
5789-simplified,Supervillain,0.62140864
5789-simplified,Hero,0.608591
5807-simplified,Blue,0.9884318
5807-simplified,Sphere,0.80398536
5807-simplified,Graphics,0.61726403
5807-simplified,Nightlight,0.57735926
5846-simplified,Heart,0.9847641
5846-simplified,Red,0.9777493
5846-simplified,Fluid,0.9555683
5846-simplified,Love,0.93038446
5846-simplified,Liquid,0.9214262
5846-simplified,Close-up,0.9068808
5846-simplified,Glass,0.8779159
5846-simplified,Champagne glass,0.8683603
5846-simplified,Stemware,0.8433655
5846-simplified,Drop,0.83603835
5911-simplified,Nature,0.9787658
5911-simplified,Natural landscape,0.9501026
5911-simplified,Forest,0.9457548
5911-simplified,Jungle,0.92224693
5911-simplified,Trunk,0.881275
5911-simplified,Woody plant,0.8498953
5911-simplified,Painting,0.8432267
5911-simplified,Old-growth forest,0.8279203
5911-simplified,Rainforest,0.787548
5911-simplified,Woodland,0.7710367
5930-simplified,Eyelash,0.8959381
5930-simplified,Blond,0.7774652
5930-simplified,Winter,0.7670367
5930-simplified,Portrait photography,0.6700092
5930-simplified,Fur,0.6451101
5930-simplified,Fur clothing,0.6368318
5930-simplified,Headpiece,0.60264784
5930-simplified,Braid,0.5769474
5930-simplified,No expression,0.53950125
5930-simplified,Animal product,0.5070368
6016-simplified,Volcano,0.9743429
6016-simplified,Types of volcanic eruptions,0.9692021
6016-simplified,Volcanic landform,0.960135
6016-simplified,Lava dome,0.93907905
6016-simplified,Fissure vent,0.9377109
6016-simplified,geological phenomenon,0.92773026
6016-simplified,Lava,0.92162156
6016-simplified,Volcanic field,0.9098379
6016-simplified,Orange,0.90472955
6016-simplified,Heat,0.9046493
6062-simplified,Fictional character,0.94294983
6062-simplified,CG artwork,0.9072854
6062-simplified,Armour,0.8949755
6062-simplified,Action-adventure game,0.79036033
6062-simplified,Mythology,0.7855886
6062-simplified,Video Game Software,0.73269045
6062-simplified,Animation,0.71829766
6062-simplified,Fiction,0.66229486
6062-simplified,Anime,0.6320263
6062-simplified,Supernatural creature,0.62156296
6106-simplified,Superhero,0.9885637
6106-simplified,Batman,0.98322386
6106-simplified,Fictional character,0.9517423
6106-simplified,Justice League,0.90979826
6106-simplified,Cartoon,0.87414277
6106-simplified,Hero,0.8704649
6106-simplified,Cape,0.85438764
6106-simplified,Film,0.8435109
6106-simplified,Animation,0.8098701
6106-simplified,Costume,0.7455657
6110-simplified,Superhero,0.98509073
6110-simplified,Batman,0.981364
6110-simplified,Fictional character,0.95525795
6110-simplified,Cape,0.89341414
6110-simplified,Cartoon,0.8887262
6110-simplified,Justice League,0.87168616
6110-simplified,Animation,0.87066305
6110-simplified,Hero,0.8495883
6110-simplified,Film,0.84889305
6110-simplified,Cloak,0.8339222
6157-simplified,Technology,0.85165113
6157-simplified,Animation,0.77237874
6157-simplified,Fictional character,0.72076076
6157-simplified,Robot,0.6887842
6157-simplified,Graphics,0.5734253
6157-simplified,Armour,0.5576772
6157-simplified,Digital compositing,0.5427433
6157-simplified,Science,0.5381073
6157-simplified,Film,0.5237368
6188-simplified,Eyewear,0.994216
6188-simplified,Glasses,0.984072
6188-simplified,Vision Care,0.9830572
6274-simplified,Automotive lighting,0.9598626
6274-simplified,Automotive Exterior,0.94491726
6274-simplified,Car,0.92458236
6274-simplified,Bumper,0.87066656
6274-simplified,Fender,0.811048
6274-simplified,Headlamp,0.810901
6274-simplified,Performance car,0.80240893
6274-simplified,Personal luxury car,0.79079664
6274-simplified,Sports car,0.76487225
6274-simplified,Automotive Fog Light,0.75384456
6361-simplified,Eyewear,0.99594307
6361-simplified,Sunglasses,0.9911741
6361-simplified,Glasses,0.98779386
6361-simplified,Vision Care,0.9862147
6361-simplified,Goggles,0.9712914
6361-simplified,Collar,0.96311593
6361-simplified,Black hair,0.9396015
6361-simplified,Personal protective equipment,0.91972363
6361-simplified,Facial hair,0.8889794
6361-simplified,Moustache,0.83301806
6382-simplified,Standing,0.9603753
6382-simplified,City,0.9504842
6382-simplified,Road,0.9410005
6382-simplified,Street,0.9350238
6382-simplified,Pedestrian,0.93271923
6382-simplified,Walking,0.8193927
6382-simplified,Sidewalk,0.80740976
6382-simplified,Evening,0.80465347
6382-simplified,Shadow,0.7592502
6382-simplified,Backlighting,0.7371721
6394-simplified,Produce,0.9562929
6394-simplified,Sweet and chili peppers,0.955195
6394-simplified,Peppers,0.9442119
6394-simplified,Ingredient,0.9423016
6394-simplified,Bell pepper,0.9293705
6394-simplified,Vegetable,0.87897485
6394-simplified,Pimiento,0.86639476
6394-simplified,Spice,0.86384803
6394-simplified,Food,0.8540156
6394-simplified,Natural foods,0.84037805
6410-simplified,Windmill,0.99217445
6410-simplified,Sky,0.9886698
6410-simplified,Cloud,0.9133423
6410-simplified,Wind,0.8910545
6410-simplified,atmospheric phenomenon,0.8843463
6410-simplified,Dusk,0.87206376
6410-simplified,Sunlight,0.86837834
6410-simplified,Morning,0.85423476
6410-simplified,Machine,0.84849757
6410-simplified,Turbine,0.8360151
6421-simplified,Blue,0.98948985
6460-simplified,Orange,0.9240797
6460-simplified,Heat,0.8992217
6460-simplified,geological phenomenon,0.8044104
6460-simplified,Dusk,0.79232436
6460-simplified,Sunset,0.78490746
6460-simplified,Explosion,0.7835996
6460-simplified,Fire,0.7674706
6460-simplified,Flame,0.7464759
6460-simplified,Pollution,0.72774893
6460-simplified,Afterglow,0.680711
6481-simplified,Video Game Software,0.6928656
6481-simplified,Graphic design,0.65782803
6481-simplified,Digital compositing,0.6510456
6481-simplified,Graphics,0.64918417
6481-simplified,Fractal art,0.6205341
6481-simplified,CG artwork,0.6020052
6481-simplified,PC game,0.58287543
6481-simplified,Animation,0.57246476
6481-simplified,Fictional character,0.55695957
6495-simplified,Boat,0.9856846
6495-simplified,Watercraft,0.9747819
6495-simplified,Sail,0.95081973
6495-simplified,Sailing ship,0.94897115
6495-simplified,Sea,0.9339692
6495-simplified,Mast,0.9321919
6495-simplified,Sailboat,0.9173909
6495-simplified,Ocean,0.9080888
6495-simplified,Tall ship,0.8872452
6495-simplified,Ship,0.8811997
6496-simplified,Carnivores,0.9648406
6496-simplified,Toy,0.92502207
6496-simplified,Cat,0.92340946
6496-simplified,Dog,0.917902
6496-simplified,Felinae,0.86005574
6496-simplified,Snout,0.8422019
6496-simplified,Felidae,0.8363389
6496-simplified,Whiskers,0.7562362
6496-simplified,Pet Supply,0.6671668
6496-simplified,Tail,0.66616464
6504-simplified,Sky,0.9886544
6504-simplified,Cloud,0.969985
6504-simplified,Castle,0.9491677
6504-simplified,Turret,0.87162876
6504-simplified,Spire,0.86903465
6504-simplified,Dusk,0.86783063
6504-simplified,Morning,0.83628505
6504-simplified,Château,0.8262223
6504-simplified,Medieval architecture,0.82618165
6504-simplified,Steeple,0.81548977
6536-simplified,Place of worship,0.8731822
6536-simplified,Tradition,0.85822284
6536-simplified,Holy places,0.82825387
6536-simplified,Ritual,0.8099261
6536-simplified,Temple,0.80499697
6536-simplified,Worship,0.7956732
6536-simplified,Shrine,0.71402735
6536-simplified,Ceremony,0.6803681
6536-simplified,Guru,0.67858547
6536-simplified,Prayer,0.6481948
6551-simplified,Dusk,0.9546339
6551-simplified,Dome,0.9271856
6551-simplified,Evening,0.90649617
6551-simplified,Tower,0.9052176
6551-simplified,Sunset,0.9005654
6551-simplified,Afterglow,0.873731
6551-simplified,Finial,0.872084
6551-simplified,Spire,0.8610875
6551-simplified,Mosque,0.8284842
6551-simplified,Sunrise,0.81548613
6559-simplified,Cat,0.9935581
6559-simplified,Blue,0.98929626
6559-simplified,Felidae,0.97812355
6559-simplified,Felinae,0.96659553
6559-simplified,Whiskers,0.9436767
6559-simplified,Carnivores,0.9020868
6559-simplified,Snout,0.86498535
6559-simplified,Purple,0.8321862
6559-simplified,Fur,0.8070176
6559-simplified,Kitten,0.57809144
6572-simplified,Headgear,0.9555728
6572-simplified,Event,0.9370928
6572-simplified,Mask,0.9069262
6572-simplified,Tradition,0.90678245
6572-simplified,Masque,0.90248704
6572-simplified,Carnival,0.8881477
6572-simplified,Hat,0.8821485
6572-simplified,Costume,0.86994475
6572-simplified,Costume Hat,0.8519922
6572-simplified,Festival,0.8324483
6722-simplified,Superhero,0.98670006
6722-simplified,Batman,0.981689
6722-simplified,Fictional character,0.9467549
6722-simplified,Justice League,0.88085246
6722-simplified,Cape,0.87980217
6722-simplified,Cartoon,0.85743374
6722-simplified,Film,0.81638676
6722-simplified,Hero,0.81095755
6722-simplified,Bat,0.7965503
